# ------------------------------------------------------------------
# Generated by forcedphotometry_trim.pl, v3.9 on 2026-04-07 at 13:37:25
#
# Requested input R.A. = 153.27642 degrees
# Requested input Dec. = -4.45831 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2490000.0 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# index = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (0..3)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# diffimgstatus = Difference-image quality filtering (0=bad,1=good)
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, see accompanying log file and document link below
#
# Documentation: https://irsa.ipac.caltech.edu/data/ZTF/docs/forcedphot.pdf
#
# ------------------------------------------------------------------
# Order of columns below:
 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
 10 417 5 3 ZTF_g 669498471915 0 3.1316 129.063 9.1421 26.0618 2.33348e-05 0.0370975 -0.0793727 5.30014e-05 351 30. 0.073428 0.061246 19.4717 26.0618 3 2458423.9984722 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 11 417 5 3 ZTF_r 669504661915 0 2.9364 403.614 11.1306 26.0964 1.71175e-05 0.0369685 0.108465 2.72633e-05 473 30. 0.0727 0.055434 19.3601 26.0964 1 2458424.0046644 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 57,61
 12 417 5 3 ZTF_r 669505651915 0 2.859 395.055 11.2826 26.0721 1.78556e-05 0.0374767 0.120463 2.83395e-05 473 30. 0.064898 0.055308 19.3495 26.0721 3 2458424.0056597 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 57,61
 13 417 5 3 ZTF_r 671478001915 0 4.1877 425.045 9.58971 26.1134 2.79133e-05 0.0461782 0.127452 4.57646e-05 454 30. 0.107603 0.077603 19.2049 26.1134 3 2458425.9780093 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 56,57
 14 417 5 3 ZTF_g 671522391915 0 3.5945 139.571 6.35858 26.1227 2.67752e-05 0.0421609 -0.0252796 5.47802e-05 386 30. 0.07986 0.093916 19.8384 26.1227 3 2458426.0223958 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 57,61
 15 417 5 3 ZTF_g 672460251915 0 3.4501 123.527 6.1678 25.92 2.8695e-05 0.0435924 -0.00731938 5.96235e-05 386 30. 0.085096 0.07864 19.7365 25.92 3 2458426.9602546 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 16 417 5 3 ZTF_g 672461211915 0 3.2873 123.928 6.13876 25.9215 2.13945e-05 0.0380101 -0.00132569 4.24147e-05 398 30. 0.070525 0.07003 19.8276 25.9215 1 2458426.9612153 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 17 417 5 3 ZTF_r 672521531915 0 2.9486 390.872 7.8375 26.0353 1.71617e-05 0.0371505 0.121228 2.7427e-05 478 30. 0.066122 0.068682 19.7033 26.0353 1 2458427.0215394 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 57,61
 18 417 5 3 ZTF_r 672539691915 0 3.2874 439.043 7.55209 26.2124 1.64747e-05 0.0363992 0.115339 2.64961e-05 475 30. 0.074803 0.06679 19.7723 26.2124 3 2458427.0396991 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 57,61
 19 418 8 2 ZTF_r 673498003015 0 3.5306 293.442 7.62702 26.1157 1.09802e-05 0.0324337 0.0880721 1.68573e-05 604 30. 0.073917 0.061121 19.5909 26.1157 1 2458427.9980093 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 20 417 5 3 ZTF_r 673498921915 8 5.0856 394.533 8.18 26.0358 3.14593e-05 0.044591 0.137006 5.18838e-05 380 30. 0.077014 0.071521 19.0269 26.0358 3 2458427.9989236 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 56,57
 21 418 8 2 ZTF_g 673524353015 0 2.9069 137.676 5.28067 26.185 1.35066e-05 0.0353903 -0.097196 2.13793e-05 586 30. 0.066246 0.059365 20.2416 26.185 1 2458428.0243519 418120130 1 24.2616243595595 28.0811569247289 0.961080308091935 0.891440489697087 15.4524670408766 43.7119784604119 0.355887352697662 1.0537891236252 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 22 417 5 3 ZTF_g 675481221915 0 3.6517 132.422 4.41868 26.0387 1.88591e-05 0.0371014 0.00650912 3.48525e-05 426 30. 0.067673 0.073719 20.1848 26.0387 3 2458429.9812269 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 23 417 5 3 ZTF_g 675482141915 0 5.3636 132.761 4.4248 26.0506 1.74844e-05 0.0361299 -0.0111871 3.17071e-05 439 30. 0.059129 0.066015 20.3299 26.0506 1 2458429.9821412 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 24 417 5 3 ZTF_r 675546291915 0 3.435 435.399 8.91143 26.2045 1.58972e-05 0.0355842 0.129289 2.53237e-05 473 30. 0.058287 0.06624 19.5543 26.2045 3 2458430.0462963 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 57,61
 25 417 5 3 ZTF_r 676478711915 0 2.0169 426.852 6.80121 26.1271 7.252e-06 0.023849 0.114002 1.16523e-05 470 30. 0.053095 0.051706 20.3082 26.1271 3 2458430.9787153 417120219 1 null null null null null null null null null null null null null 2458165.895613 2458450.022870 56,57
 26 418 8 2 ZTF_r 676480823015 0 2.2307 301.089 6.87902 26.1237 6.7059e-06 0.0252059 0.117714 1.02574e-05 606 30. 0.050462 0.046376 20.1853 26.1237 1 2458430.9808218 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 27 418 8 2 ZTF_g 676521993015 0 2.847 133.052 4.44393 26.1682 1.07231e-05 0.0323016 -0.0551118 1.65965e-05 600 30. 0.063365 0.055949 20.4954 26.1682 1 2458431.0219907 418120130 1 -16.5126870836196 23.4777556546895 -0.782376818110286 0.721232092666491 -3.13482665040877 36.3642422659269 -0.0867869008566786 1.06718091239016 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 28 417 5 3 ZTF_g 676540051915 0 2.1504 154.015 5.16226 26.1928 1.01159e-05 0.0284772 -0.0891824 1.6243e-05 474 30. 0.04568 0.05256 20.9318 26.1928 3 2458431.0400579 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 56,57
 29 417 5 3 ZTF_g 677476961915 0 4.6688 123.173 5.48898 25.9869 3.95362e-05 0.0452327 -0.0300464 9.02708e-05 311 30. 0.092083 0.096423 19.5822 25.9869 3 2458431.9769676 417120119 1 null null null null null null null null null null null null null 2458202.754676 2458441.984757 57,61
 30 418 8 2 ZTF_r 680482743015 8 5.0554 309.814 8.41296 26.1436 2.40216e-05 0.0442078 0.111599 3.70325e-05 520 30. 0.088066 0.091427 19.1624 26.1436 1 2458434.9827431 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 31 418 8 2 ZTF_g 680521413015 0 3.9562 132.891 5.02975 26.1833 1.7648e-05 0.0388218 -0.0526375 3.29139e-05 509 30. 0.078102 0.080469 20.0167 26.1833 1 2458435.021412 418120130 1 -12.309879348448 39.5958330070995 -0.345827172174232 0.815947345224548 -25.9512067752826 50.3044517352486 -0.519357407640879 1.1455330834795 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 32 418 8 2 ZTF_g 683503153015 0 3.7035 132.52 5.0138 26.1722 2.08163e-05 0.042689 -0.0531505 3.75528e-05 532 30. 0.086536 0.070915 20.0658 26.1722 1 2458438.0031597 418120130 1 54.8682097209412 37.4442244874016 1.63001180902665 0.749104914010214 95.1952742471741 49.5293831568336 1.93494071171483 1.11319777407208 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 33 418 8 2 ZTF_g 684481803015 0 2.2369 134.032 5.30966 26.1305 9.3309e-06 0.0301816 -0.0643315 1.45505e-05 601 30. 0.058907 0.06022 20.5961 26.1305 3 2458438.9818056 418120130 1 -84.8558321058807 18.113796745508 -5.21107120430531 0.88822111557472 -73.4362668815987 31.9413038733993 -2.31458504816282 1.04273364949924 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 34 418 8 2 ZTF_r 684521923015 0 1.8665 309.21 7.03957 26.1564 4.7739e-06 0.0215362 0.110561 7.32386e-06 605 30. 0.045516 0.050608 20.3518 26.1564 3 2458439.0219213 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 35 418 8 2 ZTF_g 685508073015 0 1.8712 117.998 4.94259 26.0251 8.4123e-06 0.0284847 -0.0692347 1.30484e-05 597 30. 0.050297 0.048722 20.6349 26.0251 1 2458440.0080787 418120130 1 -39.202047375714 17.6327401087833 -2.47311176713478 0.914623449910135 -24.3633112082623 33.7891099902097 -0.725896583783873 1.03730237235561 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 36 418 8 2 ZTF_g 686480563015 0 2.0602 93.0333 5.09255 25.7469 0.000135144 0.113859 -0.0665727 0.000216521 585 30. 0.055434 0.058934 20.3043 25.7469 1 2458440.9805671 418120130 1 -71.715920934342 19.5875561815553 -4.07277225703419 0.762902108362215 -33.003239624433 36.7896924466503 -0.903120307143724 1.03414327365312 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 37 418 8 2 ZTF_r 686544573015 0 2.0965 313.327 7.02914 26.1738 5.816e-06 0.02375 0.108102 8.89872e-06 607 30. 0.047864 0.045597 20.2227 26.1738 3 2458441.0445718 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 38 418 8 2 ZTF_g 687485673015 0 2.185 131.199 5.01928 26.1183 8.9118e-06 0.0294064 -0.0862253 1.39545e-05 600 30. 0.056618 0.05751 20.6635 26.1183 3 2458441.9856713 418120130 1 -10.7563187207436 17.5603813582143 -0.681372372307861 0.836043098953015 0.129190337871299 31.2724944735506 0.00415894044972388 1.03640223750781 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 39 418 8 2 ZTF_g 688521073015 0 2.0261 115.498 4.82778 26.0123 9.5806e-06 0.0305861 -0.0486891 1.49689e-05 601 30. 0.056234 0.050889 20.6039 26.0123 3 2458443.0210764 418120130 1 -5.54123245593481 18.3845442545187 -0.335280505056284 0.799065786925591 -1.92388252281458 32.9003950121603 -0.0588698093618714 1.04395423023011 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 40 418 8 2 ZTF_r 689455993015 0 1.4999 307.997 12.7113 26.1178 8.0055e-06 0.027829 0.115691 1.23406e-05 602 30. 0.055604 0.059382 19.7487 26.1178 1 2458443.9559954 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 41 418 8 2 ZTF_r 689456903015 0 1.8423 302.494 12.6308 26.1388 8.5151e-06 0.0287215 0.119511 1.30741e-05 603 30. 0.051037 0.054748 19.7571 26.1388 3 2458443.9569097 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 42 418 8 2 ZTF_r 693459623015 0 2.7952 309.745 12.1482 26.1493 2.24616e-05 0.0468979 0.115598 3.49776e-05 601 30. 0.082909 0.085874 19.3575 26.1493 3 2458447.9596296 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 43 418 8 2 ZTF_r 693477023015 0 2.2116 313.931 11.8317 26.1634 9.7578e-06 0.0306985 0.124228 1.50223e-05 603 30. 0.062312 0.06183 19.6345 26.1634 1 2458447.9770255 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 44 418 8 2 ZTF_r 693542693015 0 3.6665 315.543 10.9259 26.1982 1.65074e-05 0.0389134 0.106299 2.523e-05 584 30. 0.074612 0.07264 19.2723 26.1982 1 2458448.0426968 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 45 418 8 2 ZTF_r 694501073015 0 3.0645 312.373 11.3102 26.1752 1.8155e-05 0.0415473 0.112043 2.7822e-05 596 30. 0.072894 0.060223 19.3768 26.1752 3 2458449.0010764 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 46 418 8 2 ZTF_r 694562283015 0 2.6288 319.464 12.4516 26.1888 1.48104e-05 0.0379186 0.116452 2.27574e-05 604 30. 0.072279 0.057905 19.4349 26.1888 3 2458449.0622801 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 47 418 8 2 ZTF_r 695474003015 0 2.4987 131.765 21.2135 25.3286 0.000420072 0.141362 0.103056 0.000685578 325 30. 0.071383 0.060557 18.0205 25.3286 1 2458449.9740046 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 48 418 8 2 ZTF_r 695523323015 0 2.5936 319.7 10.9054 26.1911 9.3269e-06 0.0298291 0.116132 1.43e-05 601 30. 0.051432 0.046941 19.6331 26.1911 3 2458450.0233218 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 49 418 8 2 ZTF_g 696502333015 0 2.6719 137.804 10.3388 26.2181 1.83137e-05 0.0388573 -0.0398216 3.48557e-05 501 30. 0.061569 0.062008 19.6926 26.2181 3 2458451.002338 418120130 1 -0.492227715434195 51.3595497373443 -0.0106610420644289 0.892773563057739 19.1474246713756 79.994151433705 0.240972412766425 1.07258315594842 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 50 418 8 2 ZTF_g 707459583015 0 2.9575 83.9322 5.32582 25.7234 2.25876e-05 0.0438017 -0.152954 4.14467e-05 516 30. 0.068914 0.062864 19.7127 25.7234 1 2458461.9595833 418120130 1 -47.1973196865025 30.1920038400914 -1.73892238836681 0.8052831018465 10.9921038578308 48.1331055809277 0.229906966861657 1.03245780106207 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 51 418 8 2 ZTF_g 710520433015 0 2.7023 137.721 4.16933 26.2586 9.2095e-06 0.0296746 -0.125849 1.4208e-05 599 30. 0.057696 0.056442 20.5886 26.2586 1 2458465.0204398 418120130 1 null null null null null null null null 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 61
 52 418 8 2 ZTF_g 713476993015 0 2.1432 30.1565 5.07961 24.5559 3.34548e-05 0.0447468 -0.0465613 7.13783e-05 374 30. 0.062297 0.05581 18.9185 24.5559 1 2458467.9769907 418120130 1 32.5601045611485 20.8256363698459 1.7391711034302 0.878160102822297 87.8981384097173 37.9699570519321 2.33053035346047 1.03725096783169 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 53 418 8 2 ZTF_r 713542363015 0 2.0487 294.123 6.77494 26.0896 6.5708e-06 0.0251148 0.113834 1.00978e-05 603 30. 0.047474 0.052436 20.2099 26.0896 1 2458468.0423611 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 54 418 8 2 ZTF_r 718443583015 0 1.9287 323.371 10.0666 26.1978 5.4934e-06 0.0229522 0.10687 8.42292e-06 601 30. 0.043022 0.042623 19.8738 26.1978 1 2458472.943588 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 55 418 8 2 ZTF_g 718500113015 0 2.4542 142.57 8.07244 26.2269 1.38786e-05 0.0357038 -0.0553041 2.32186e-05 564 30. 0.051397 0.051224 20.0395 26.2269 1 2458473.0001157 418120130 1 -59.2685854428928 37.2637681065574 -1.76926381181111 0.94843439378264 -24.2916161040818 62.4067040634277 -0.391868500398666 1.06117309737479 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 56 418 8 2 ZTF_g 721525003015 0 1.9694 141.759 15.8086 26.24 1.80828e-05 0.0378962 -0.0601343 3.56061e-05 481 30. 0.050949 0.052994 19.456 26.24 1 2458476.025 418120130 1 38.3355809703815 68.9498704132727 0.618476775642007 0.877464810183258 30.3590763289218 132.67184121875 0.23036950549522 1.03304085601371 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 57 418 8 2 ZTF_r 722470903015 0 1.845 320.098 12.1945 26.2076 7.4715e-06 0.0268538 0.111469 1.14061e-05 604 30. 0.043096 0.046511 19.7464 26.2076 1 2458476.9709028 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 56,57
 58 418 8 2 ZTF_g 728546063015 0 2.9987 131.984 6.76243 26.1591 1.24761e-05 0.0333846 -0.0396659 2.16008e-05 545 30. 0.063329 0.063666 19.9344 26.1591 1 2458483.0460648 418120130 1 -86.4706869611076 41.6459147226667 -2.30967729354367 0.809641277684243 -40.2583642692929 61.4785108631348 -0.659246720518911 1.08333737632898 0.472635114355175 18.3510000228882 0.0160000007599592 0.721000015735626 -0.00800000037997961 2458202.754201 2458461.959583 56
 59 418 8 2 ZTF_r 733434993015 0 2.2464 319.641 6.2809 26.1955 5.3375e-06 0.0225712 0.109953 8.22734e-06 599 30. 0.050234 0.047776 20.2871 26.1955 1 2458487.935 418120230 1 null null null null null null null null null null null null null 2458160.791412 2458450.023322 57,61
