# ------------------------------------------------------------------
# Generated by forcedphotometry_trim_cforcepsfaper_threads.pl, v6.0 on 2025-07-01 at 05:31:54
#
# Requested input R.A. = 48.2522992 degrees
# Requested input Dec. = 52.1128168 degrees
# Requested JD start = 2458194.5 days
# Requested JD end = 2490000 days
# Authenticated program IDs = 1, 2, 3
#
# Column definitions:
# sindex = sequential counter
# field = ZTF Field identifier
# ccdid = CCD identifier (1..16)
# qid = Quadrant (CCD-amplifier) identifier (1..4)
# filter = Filter string: ZTF_g, ZTF_r, ZTF_i
# pid = processed image Operations DB identifier
# infobitssci = processing summary/QA bits for sci image
# sciinpseeing = Effective FWHM of sci image [pixels]
# scibckgnd = Background level in sci image [DN]
# scisigpix = Robust sigma per pixel in sci image [DN]
# zpmaginpsci = Photometric zeropoint for sci image [mag]
# zpmaginpsciunc = 1-sigma uncertainty in zpmaginpsci [mag]
# zpmaginpscirms = RMS (deviation from average) in difference between instrumental mags and PS1 calibrators [mag]
# clrcoeff = Linear color coefficient from calibration; for ZTF_g,r,i, PS1 color used is g-r, g-r, r-i respectively
# clrcoeffunc = 1-sigma uncertainty in clrcoeff
# ncalmatches = Number of PS1 calibrators used in initial calibration of sci image
# exptime = Integration time for sci image [sec]
# adpctdif1 = Full sci image astrometric RMS along R.A. with respect to Gaia1 [arcsec]
# adpctdif2 = Full sci image astrometric RMS along Dec. with respect to Gaia1 [arcsec]
# diffmaglim = Magnitude limit in difference image [mag]
# zpdiff = Photometric zeropoint for difference image [mag]
# programid = Program identifier [0=engineering; 1=public; 2=private; 3=Caltech time]
# jd = Julian Date at start of exposure [days]
# rfid = Reference image Operations DB identifier
# forcediffimflux = Forced difference image PSF-fit flux [DN]
# forcediffimfluxunc = 1-sigma uncertainty in forcediffimflux [DN]
# forcediffimsnr = Signal-to-noise ratio for forcediffimflux measurement
# forcediffimchisq = Reduced chi-square in PSF-fit
# forcediffimfluxap = Forced difference image aperture flux using a fixed 9-pixel diameter aperture [DN]
# forcediffimfluxuncap = 1-sigma uncertainty in forcediffimfluxap [DN]
# forcediffimsnrap = Signal-to-noise ratio for forcediffimfluxap measurement
# aperturecorr = Aperture (curve-of-growth) correction factor that was applied to forcediffimfluxap measurement
# dnearestrefsrc = Distance to nearest ref image source if found within 5 arcsec [arcsec]
# nearestrefmag = Magnitude of nearest ref image source [mag]
# nearestrefmagunc = 1-sigma uncertainty in nearestrefmag [mag]
# nearestrefchi = Chi parameter for nearestrefmag measurement (ratio: RMS in PSF-fit residuals / expected RMS from priors)
# nearestrefsharp = Sharp parameter for nearestrefmag measurement (~0 => PSF like; >>0 => extended; <<0 => pixel spike or hard edge)
# refjdstart = JD of earliest sci image used for ref image [days]
# refjdend = JD of latest sci image used for ref image [days]
# procstatus = Per-epoch processing status codes (0 => no warnings); if non-zero, which is abnormal, see documentation.
# ------------------------------------------------------------------
# Order of columns below:
 sindex, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 0 777 3 1 ZTF_g 452145020815 0 2.8108 147.229 15.6614 26.2569 3.00046e-05 0.0461079 -0.125324 3.29076e-05 1735 30. 0.066856 0.065521 19.1036 26.2569 1 2458206.6450231 777120108 108.62497501591 69.430084 1.740351 1.091365 133.5258060141 109.295746 1.229921 1.038078 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 1 777 3 1 ZTF_g 452164810815 0 3.125 142.662 16.385 26.1966 3.91979e-05 0.0485489 -0.107264 4.39959e-05 1456 30. 0.075825 0.071285 18.9322 26.1966 1 2458206.6648148 777120108 12.67997364794 84.795158 0.166342 1.005617 -53.10617883012 128.278931 -0.416778 1.044894 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 2 777 3 1 ZTF_g 544467660815 0 3.1528 138.038 17.218 26.1322 3.75763e-05 0.0467356 -0.0557216 4.24039e-05 1300 30. 0.075475 0.062302 18.8663 26.1322 1 2458298.967662 777120108 -20.66553494558 103.555908 -0.221987 0.969169 -156.4460071408 149.270660 -1.055128 1.099087 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 3 777 3 1 ZTF_g 549449290815 0 3.8715 139.646 10.7785 26.188 2.37709e-05 0.0433384 -0.12464 2.64424e-05 2028 30. 0.07848 0.070566 19.3486 26.188 1 2458303.949294 777120108 -35.65732052183 55.783546 -0.711046 1.081478 -96.6532647013 78.938759 -1.232655 1.064746 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 4 777 3 1 ZTF_r 549473200815 0 2.8713 213.243 11.181 26.1546 3.3277e-06 0.016699 0.0714905 3.62607e-06 2185 30. 0.048872 0.052179 19.5707 26.1546 1 2458303.973206 777120208 -33.1357465296 49.040607 -0.751615 1.288514 -50.40623510644 83.370293 -0.608679 1.047036 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 5 777 3 1 ZTF_g 550471070815 0 2.7309 150.693 8.90668 26.2586 1.24407e-05 0.0323142 -0.111678 1.35692e-05 2179 30. 0.055333 0.054762 19.8627 26.2586 1 2458304.9710764 777120108 51.28451966936 43.779930 1.303065 0.958596 49.60613880109 73.074142 0.683419 1.045088 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 6 777 3 1 ZTF_g 551468150815 0 3.2963 141.192 8.01817 26.2272 1.5199e-05 0.0358273 -0.141471 1.65233e-05 2152 30. 0.068143 0.062528 19.782 26.2272 1 2458305.9681597 777120108 54.5877777426 40.628853 1.494568 1.171209 68.56113977893 63.377533 1.089075 1.048290 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 7 777 3 1 ZTF_g 553466860815 0 2.4692 111.639 7.42014 25.9455 1.29548e-05 0.0331027 -0.0887893 1.40187e-05 2159 30. 0.063461 0.05143 19.8542 25.9455 1 2458307.9668634 777120108 15.73525174565 32.740643 0.534615 1.025227 4.18028255647 58.336533 0.072141 1.043656 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 8 777 3 1 ZTF_r 556449560815 0 1.7326 186.217 6.2483 25.9525 3.3436e-06 0.0165974 0.0948493 3.59415e-06 2147 30. 0.051635 0.05247 20.3011 25.9525 1 2458310.9495602 777120208 -27.5107923529 25.435183 -1.203159 8.328520 14.4769270633 47.863739 0.304498 1.054138 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 9 777 3 4 ZTF_r 556449561115 0 2.0037 179.731 6.58773 25.9215 6.1801e-06 0.020748 0.0945188 6.57717e-06 2122 30. 0.055589 0.065789 20.2694 25.9215 1 2458310.9495602 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 10 777 3 1 ZTF_r 558423790815 0 2.1707 106.79 8.9442 25.3997 1.17851e-05 0.0318055 0.0636384 1.27581e-05 2172 30. 0.051113 0.053356 19.1931 25.3997 1 2458312.9237963 777120208 37.44937856112 33.504761 1.243349 1.158635 70.94569168465 63.618694 1.122681 1.042233 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 11 777 3 1 ZTF_g 558485250815 0 1.6293 139.566 10.5301 26.1108 9.7706e-06 0.028639 -0.0477009 1.05831e-05 2159 30. 0.043911 0.041725 19.9239 26.1108 1 2458312.9852546 777120108 -48.05841389843 43.247444 -1.236129 0.970063 -37.64712842404 83.889854 -0.451791 1.053708 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 12 777 3 1 ZTF_r 559431290815 0 2.4106 185.476 6.88128 26.0063 4.362e-06 0.0192303 0.0688971 4.71785e-06 2178 30. 0.090239 0.0618 20.0321 26.0063 1 2458313.9312963 777120208 1.58128283618 30.877104 0.056968 2.894030 10.46580817976 55.456310 0.189993 1.040941 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 13 777 3 1 ZTF_g 559474760815 0 1.8805 130.181 5.59293 26.0127 6.4904e-06 0.0235111 -0.0330892 7.01378e-06 2147 30. 0.058462 0.043774 20.4114 26.0127 1 2458313.9747685 777120108 -31.02418376467 24.365147 -1.416401 1.140845 10.49070152167 43.989853 0.240086 1.069861 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 14 777 3 1 ZTF_r 560445080815 0 1.7589 184.304 6.76731 25.9606 4.7232e-06 0.0198246 0.095208 5.11073e-06 2161 30. 0.05502 0.048209 20.2506 25.9606 1 2458314.945081 777120208 -21.07918700138 25.705839 -0.912172 4.207743 -62.73885718717 51.248520 -1.232453 1.039514 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 15 777 3 1 ZTF_g 560471890815 0 1.783 126.117 5.20413 26.0041 6.5961e-06 0.0235449 -0.0546015 7.13589e-06 2161 30. 0.05224 0.045247 20.495 26.0041 1 2458314.9718981 777120108 -25.92924971439 20.457991 -1.409879 1.072256 -102.41518583098 39.818859 -2.589350 1.045078 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 16 777 3 1 ZTF_g 561453290815 0 1.9794 122.975 5.17082 25.9774 6.7799e-06 0.0238551 -0.0540358 7.33135e-06 2156 30. 0.053068 0.054512 20.5145 25.9774 1 2458315.9532986 777120108 -18.12844383218 19.577364 -1.030057 1.114637 -6.98527179258 36.929413 -0.190426 1.050110 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 17 777 3 1 ZTF_r 561485960815 0 2.2846 187.036 8.38214 26.019 5.2633e-06 0.0209287 0.061219 5.6727e-06 2155 30. 0.052643 0.054466 19.8762 26.019 1 2458315.9859606 777120208 50.54509796599 36.960461 1.521236 1.798655 5.88358273179 67.691452 0.087503 1.041897 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 18 777 3 1 ZTF_g 562426080815 0 1.9777 69.1091 5.07969 25.3799 0.000209473 0.132678 -0.1342 0.000226688 2139 30. 0.059647 0.050357 19.8599 25.3799 1 2458316.926088 777120108 -36.16204093554 21.920732 -1.835070 1.130344 36.28876607263 39.214565 0.931623 1.079195 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 19 777 3 4 ZTF_r 562472871115 0 1.5213 77.5672 7.5121 24.9531 0.000280782 0.140692 0.153312 0.00029811 2091 30. 0.044579 0.046018 19.1787 24.9531 1 2458316.9728704 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 20 777 3 1 ZTF_r 562472870815 0 1.4878 86.4989 8.02969 25.2088 0.0002528 0.146259 -0.0129938 0.00027172 2148 30. 0.047614 0.045 19.3417 25.2088 1 2458316.9728704 777120208 -7.89744335927 30.033352 -0.292508 2.137770 33.50483103528 59.504841 0.566853 1.048065 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 21 777 3 1 ZTF_g 564454530815 0 2.5153 155.791 4.86775 26.2623 1.12039e-05 0.0306388 -0.0910246 1.21671e-05 2177 30. 0.064786 0.049227 20.5777 26.2623 1 2458318.954537 777120108 2.1826272424 22.434587 0.108222 1.117378 -7.47026632649 38.624790 -0.194709 1.049379 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 22 777 3 1 ZTF_g 565430740815 0 1.8614 149.056 4.84912 26.1497 5.3175e-06 0.0210549 -0.0408114 5.79216e-06 2176 30. 0.054535 0.044263 20.7342 26.1497 1 2458319.9307407 777120108 -16.09462489182 19.711773 -0.908260 1.105684 -13.34027945037 36.786480 -0.365083 1.060261 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 23 777 3 1 ZTF_r 565477470815 0 2.0048 227.029 6.10288 26.2126 2.6078e-06 0.0148082 0.0812709 2.82722e-06 2178 30. 0.039567 0.037902 20.545 26.2126 1 2458319.9774769 777120208 -4.86112993268 24.903755 -0.217134 1.788793 6.23532770913 48.367451 0.129784 1.040193 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 24 777 3 1 ZTF_g 566472340815 0 1.6412 111.388 5.13161 25.8451 8.5368e-06 0.0268549 -0.0552143 9.27252e-06 2170 30. 0.04559 0.042215 20.4362 25.8451 1 2458320.9723495 777120108 -89.24819087675 19.513645 -5.087634 1.118778 -33.18978687582 37.076851 -0.901191 1.056596 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 25 777 3 1 ZTF_g 567449730815 0 1.6547 157.295 4.97063 26.2186 5.3363e-06 0.0211203 -0.0520137 5.81567e-06 2171 30. 0.04542 0.040837 20.8152 26.2186 1 2458321.9497338 777120108 -68.6532511463 21.139030 -3.612691 0.989283 -84.89846495391 40.012386 -2.136095 1.058698 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 26 777 3 1 ZTF_r 567492700815 0 1.984 236.09 10.0246 26.2513 3.7888e-06 0.0178209 0.0833714 4.1031e-06 2168 30. 0.036817 0.042243 20.0266 26.2513 1 2458321.9927083 777120208 39.00278253966 39.940525 1.086267 2.798984 -11.10416580443 78.543396 -0.142328 1.038136 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 27 777 3 1 ZTF_g 568468880815 0 2.2887 161.472 5.0705 26.277 5.0587e-06 0.0207437 -0.071674 5.47421e-06 2162 30. 0.048781 0.046609 20.6439 26.277 1 2458322.9688889 777120108 14.02126116013 22.130054 0.704789 1.070364 -15.79675196664 38.753700 -0.410365 1.057344 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 28 777 3 1 ZTF_g 569449610815 0 1.8009 153.209 4.7859 26.1897 5.0916e-06 0.0206707 -0.0375958 5.52436e-06 2157 30. 0.050041 0.045282 20.7643 26.1897 1 2458323.9496181 777120108 -33.4398501012 21.592253 -1.722746 0.943499 -13.50505070648 39.903061 -0.340726 1.060391 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 29 777 3 1 ZTF_r 569494560815 0 1.5832 232.325 10.4304 26.2087 4.5263e-06 0.0192864 0.0972589 4.872e-06 2154 30. 0.045769 0.045329 20.0635 26.2087 1 2458323.9945602 777120208 122.57280920541 37.793327 3.607728 3.376489 135.82400252835 76.549568 1.786278 1.033161 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 30 777 3 4 ZTF_g 570431671115 0 2.174 109.345 11.4029 25.8798 3.17186e-05 0.0448761 -0.0378694 3.42258e-05 1827 30. 0.053493 0.045609 19.3789 25.8798 1 2458324.9316782 777120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.971076 2458372.956111 57,61
 31 777 3 1 ZTF_g 570431670815 0 2.1552 112.608 11.3932 25.8897 1.9836e-05 0.0406149 -0.0479852 2.1456e-05 2129 30. 0.052775 0.046359 19.3818 25.8897 1 2458324.9316782 777120108 -20.3394479616 53.408764 -0.423625 0.946620 15.9749577405 96.942528 0.165898 1.056456 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 32 777 3 4 ZTF_r 570493121115 0 1.5966 219.307 8.82259 26.1478 4.1603e-06 0.0171147 0.0827043 4.42818e-06 2122 30. 0.045627 0.034874 20.215 26.1478 1 2458324.993125 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 33 777 3 1 ZTF_r 570493120815 0 1.8549 229.02 8.77168 26.2042 2.9969e-06 0.015677 0.0869502 3.22213e-06 2146 30. 0.039227 0.038483 20.1369 26.2042 1 2458324.993125 777120208 12.3160328352 35.827560 0.382392 1.595939 10.12082863683 70.840851 0.143829 1.038653 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 34 777 3 1 ZTF_g 571400080815 0 2.3679 138.603 17.0189 26.1091 2.52638e-05 0.0441473 -0.0696029 2.79752e-05 1988 30. 0.059929 0.052012 19.1349 26.1091 1 2458325.900081 777120108 108.5180488272 77.831314 1.550967 0.883391 85.86625781332 136.266159 0.634380 1.054550 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 35 777 3 1 ZTF_r 571487300815 0 2.0591 224.461 9.16861 26.17 2.9471e-06 0.0157142 0.0889544 3.19583e-06 2187 30. 0.042874 0.041662 20.0533 26.17 1 2458325.9873032 777120208 -24.3240875381 38.175076 -0.708780 2.136184 30.59600514501 68.533241 0.449447 1.057764 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 36 777 3 1 ZTF_g 572487380815 0 1.9353 152.195 13.7933 26.2163 1.51075e-05 0.0359333 -0.0834264 1.63522e-05 2165 30. 0.044613 0.039294 19.5933 26.2163 1 2458326.9873843 777120108 76.34970728782 56.607178 1.500343 0.994259 219.4749634934 108.446976 2.037430 1.044251 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 37 777 3 1 ZTF_g 573492550815 0 2.1698 146.631 16.3583 26.1799 1.9897e-05 0.0406222 -0.0684313 2.16709e-05 2106 30. 0.046629 0.045032 19.2772 26.1799 1 2458327.9925579 777120108 183.467011626 73.454277 2.778406 0.993772 320.42098721571 134.346832 2.401091 1.052377 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 38 777 3 1 ZTF_r 574422330815 0 2.1497 155.158 17.8947 25.8067 1.11651e-05 0.0307812 0.0693703 1.21212e-05 2177 30. 0.05409 0.049838 18.802 25.8067 1 2458328.922338 777120208 39.9521595855 76.118729 0.583853 1.133514 -47.06978826786 144.123718 -0.328793 1.042329 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 39 777 3 1 ZTF_g 574492210815 0 2.239 58.0209 19.3269 25.2995 0.000247936 0.0692361 0.0177715 0.000295294 324 30. 0.063652 0.058085 18.2264 25.2995 1 2458328.9922106 777120108 -229.93751638038 105.593765 -2.422291 1.041804 -96.79874587721 177.668350 -0.548498 1.120816 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 40 777 3 1 ZTF_g 575473410815 0 1.5979 152.857 11.8212 26.2028 9.442e-06 0.0281408 -0.0392768 1.02477e-05 2157 30. 0.04681 0.04219 19.9055 26.2028 1 2458329.9734144 777120108 -58.70754509568 47.029510 -1.388604 1.002499 -20.74053530144 89.910004 -0.232235 1.063358 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 41 777 3 1 ZTF_r 575489230815 0 2.0928 221.511 11.0554 26.2216 4.9205e-06 0.0199726 0.0608677 5.34063e-06 2121 30. 0.040171 0.043707 19.7402 26.2216 1 2458329.9892361 777120208 24.02089102723 47.766987 0.559392 1.260953 2.83403560713 91.248405 0.031268 1.040645 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 42 777 3 1 ZTF_r 576424810815 0 2.0002 209.617 11.4944 26.1147 5.0716e-06 0.0206252 0.0983496 5.49015e-06 2188 30. 0.047631 0.045958 19.6793 26.1147 1 2458330.9248148 777120208 18.90437450519 45.326504 0.463943 1.786590 -47.92721147324 86.500412 -0.557801 1.044168 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 43 777 3 4 ZTF_g 576494751115 0 2.0738 142.39 12.8337 26.1667 2.72945e-05 0.0429222 -0.0436489 2.89864e-05 1965 30. 0.045116 0.040834 19.579 26.1667 1 2458330.9947569 777120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.971076 2458372.956111 57,61
 44 777 3 1 ZTF_g 576494750815 0 2.1156 149.404 12.8249 26.1942 1.45213e-05 0.0348997 -0.058721 1.56938e-05 2161 30. 0.044468 0.04145 19.5917 26.1942 1 2458330.9947569 777120108 -78.9764472855 58.532417 -1.500914 0.950089 -59.21251331603 104.902908 -0.568252 1.062461 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 45 777 3 4 ZTF_r 577427461115 0 1.4497 208.485 10.5737 26.0959 6.4022e-06 0.020845 0.0798571 6.77593e-06 2093 30. 0.060609 0.050628 20.0111 26.0959 1 2458331.9274653 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 46 777 3 1 ZTF_r 577427460815 0 1.7509 214.27 10.6704 26.1273 5.3255e-06 0.0209628 0.0990892 5.75983e-06 2178 30. 0.044892 0.053408 19.8749 26.1273 1 2458331.9274653 777120208 33.77685417686 41.508495 0.905184 1.579123 45.63210315978 84.346214 0.544653 1.039151 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 47 777 3 4 ZTF_g 577488221115 0 1.5026 148.296 10.4213 26.2098 1.56895e-05 0.0330872 -0.0524329 1.67053e-05 2070 30. 0.050196 0.050083 20.0895 26.2098 1 2458331.9882292 777120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.971076 2458372.956111 57,61
 48 777 3 1 ZTF_g 577488220815 0 1.4991 154.885 10.4667 26.2234 8.0513e-06 0.0260143 -0.0488537 8.70521e-06 2150 30. 0.051786 0.045843 20.0845 26.2234 1 2458331.9882292 777120108 2.98543352253 42.508339 0.078125 0.958965 3.42749959304 82.878784 0.041634 1.055515 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 49 777 3 4 ZTF_r 578421851115 0 1.5716 166.259 12.5379 25.8612 2.69867e-05 0.0434188 0.0927312 2.85135e-05 2103 30. 0.049551 0.047728 19.5039 25.8612 1 2458332.9218519 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 50 777 3 1 ZTF_r 578421850815 0 1.8587 189.013 11.2042 25.9452 4.08135e-05 0.0578658 0.156275 4.4238e-05 2161 30. 0.04563 0.049965 19.6037 25.9452 1 2458332.9218519 777120208 -84.92200742609 46.977253 -2.010886 2.441963 -75.19268494072 93.109062 -0.813015 1.042022 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
 51 777 3 1 ZTF_g 578486790815 33554432 1.7235 60.1728 16.9576 25.1758 0.000139549 0.0894997 -0.0291982 0.000155136 1255 30. 0.049402 0.048761 18.3769 25.1758 1 2458332.986794 777120108 -99.21539849183 62.197327 -1.774443 0.988665 89.78085676416 118.848434 0.760511 1.061085 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 52 777 3 1 ZTF_g 579473100815 0 1.7152 152.675 9.23013 26.2253 7.6326e-06 0.0251921 -0.0555524 8.23995e-06 2140 30. 0.041577 0.038985 20.1625 26.2253 1 2458333.9731019 777120108 -44.3251362226 36.303551 -1.358175 0.968256 33.77006963803 70.097954 0.485000 1.054245 0.0576830971136306 19.0909997940063 0.0199999995529652 0.791999995708466 -0.0189999993890524 2458304.971076 2458366.939444 0
 53 777 3 4 ZTF_g 579473101115 0 1.6467 144.422 9.18649 26.187 1.28754e-05 0.0304147 -0.0504618 1.3687e-05 2112 30. 0.043722 0.038237 20.1569 26.187 1 2458333.9731019 777120111 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458304.971076 2458372.956111 57,61
 54 777 3 1 ZTF_r 579495380815 0 2.0376 223.546 10.1272 26.2231 3.8363e-06 0.0176278 0.0710462 4.14184e-06 2142 30. 0.039579 0.043602 19.8833 26.2231 1 2458333.9953819 777120208 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 61
 55 777 3 4 ZTF_r 579495381115 0 1.7566 220.755 10.0346 26.1654 4.1843e-06 0.0171026 0.0732418 4.44031e-06 2131 30. 0.036521 0.036109 20.0046 26.1654 1 2458333.9953819 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 56 777 3 4 ZTF_r 580455861115 0 1.9067 221.536 8.69457 26.1767 5.3088e-06 0.0191434 0.075807 5.62409e-06 2100 30. 0.047289 0.042144 20.0869 26.1767 1 2458334.9558681 777120211 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 -99999.000000 null null null null null 2458303.973206 2458363.971516 57,61
 57 777 3 1 ZTF_r 580455860815 0 2.2465 226.03 8.8127 26.2509 3.9594e-06 0.0181649 0.0557524 4.29161e-06 2168 30. 0.04797 0.050491 20.0489 26.2509 1 2458334.9558681 777120208 11.00672078694 39.521259 0.309800 1.543169 54.14878183887 73.618248 0.740489 1.040225 0.0102710841401453 18.9650000572205 0.025000000372529 1.18299996852875 -0.0109999999403954 2458303.973206 2458347.944780 0
