 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 9 267 10 0 ZTF_g 478146483615 0 3.7646 169.862 15.0212 25.5539 0.00011628 0.0487109 -0.125889 0.000322134 177 30. 0.071173 0.087349 18.2754 25.5539 1 2458232.6464815 267120136 1 5.98107829924902 98.6389762064936 0.067450586912198 0.947531834520448 -73.21381307323 137.680255796096 -0.535348455669547 1.06495360858653 null null null null null 2458204.779607 2458506.963553 57
 10 267 10 0 ZTF_r 478208923615 33554481 1.894 16.0529 26.1845 23.3227 0.010174 0.134129 -0.209545 0.0258321 21 30. 0.068236 0.071624 15.9751 23.3227 1 2458232.7089236 267120236 1 -6.56271063327416 123.425995648415 -0.0591468223696969 0.956328471232274 -257.094001225557 241.772076906638 -1.0705353050991 1.06335354599746 null null null null null 2458218.718125 2458573.751887 57
 11 267 10 0 ZTF_g 481167993615 0 3.0298 310.233 18.2705 26.1453 5.5122e-05 0.0442788 -0.0679998 0.000145778 294 30. 0.059182 0.069647 18.815 26.1453 1 2458235.6679977 267120136 1 29.6592331876255 118.213604934977 0.279091916698748 1.05450958117323 355.679514276774 175.719498245787 2.03776495974602 1.0715340639556 null null null null null 2458204.779607 2458506.963553 57
 12 267 10 0 ZTF_g 481188433615 0 2.5017 307.563 18.1365 26.1588 3.75831e-05 0.0453236 -0.0780089 8.9866e-05 390 30. 0.052464 0.062153 19.1254 26.1588 1 2458235.6884375 267120136 1 218.543827019489 92.6325930921252 2.62439694461663 0.9608785754266 462.095033608974 155.314516354339 2.99525943335257 1.05258556415716 null null null null null 2458204.779607 2458506.963553 57
 13 267 10 0 ZTF_g 491210093615 0 3.6504 98.1458 8.25855 24.9059 0.00160688 0.189852 0.057975 0.00418423 178 30. 0.079572 0.078412 18.2751 24.9059 1 2458245.7100926 267120136 1 97.0945311588786 61.2642683412527 1.76295943247346 1.18694572941794 207.907084568677 81.0342395087661 2.58294952866831 1.12169955821405 null null null null null 2458204.779607 2458506.963553 57
 14 267 10 0 ZTF_g 494169473615 0 2.6729 298.165 6.10407 26.1006 1.2656e-05 0.0361127 -0.0340991 2.28426e-05 664 30. 0.052449 0.06688 20.1758 26.1006 1 2458248.6694792 267120136 1 11.5741747488079 35.0325896794213 0.367512905095045 1.89728891645398 77.5203593199945 54.4986220417568 1.43200801187864 1.08718007928601 null null null null null 2458204.779607 2458506.963553 57
 15 267 10 0 ZTF_g 505168423615 0 2.5073 53.5866 12.1853 24.2702 0.000357929 0.0586943 -0.0510917 0.00115314 101 30. 0.063435 0.065256 17.5333 24.2702 1 2458259.6684259 267120136 1 103.849484969378 61.8329777345083 1.86826718826219 0.954693561400716 246.150986176482 104.464209529012 2.37218879411358 1.05227900382817 null null null null null 2458204.779607 2458506.963553 57
 16 267 10 0 ZTF_r 714500573615 0 2.1015 344.452 7.3262 26.1855 5.1621e-06 0.0235001 0.0977116 8.64308e-06 692 30. 0.066249 0.067288 20.2995 26.1855 3 2458469.0005787 267120236 1 5.70666992034792 31.9666964567335 0.19858196196503 1.52714162296869 207.368602020325 59.2100919744733 3.52583883125648 1.04244607230532 null null null null null 2458218.718125 2458573.751887 57
 17 267 10 0 ZTF_g 715500743615 0 2.5225 303.379 4.57233 26.117 1.43707e-05 0.0391921 -0.0791828 2.42038e-05 694 30. 0.056504 0.064815 20.4003 26.117 1 2458470.0007407 267120136 1 -25.7801481180497 26.7692530969639 -1.07128236414317 1.38876563075992 -133.321528145938 43.933845584939 -3.05503546347089 1.04858729908675 null null null null null 2458204.779607 2458506.963553 57
 18 267 10 0 ZTF_g 715521143615 2048 2.9541 152.34 4.71448 25.3434 0.00105179 0.278443 0.00551598 0.00224195 483 30. 0.068338 0.082663 19.4973 25.3434 3 2458470.0211458 267120136 1 0.460964857830069 29.2395906547752 0.0175368396299588 1.72614233878413 -9.12854412003282 43.9609996868195 -0.209049508777358 1.06941057897226 null null null null null 2458204.779607 2458506.963553 57
 19 267 10 0 ZTF_r 722501273615 0 2.3873 347.727 13.1194 26.2008 9.6382e-06 0.0320127 0.0928932 1.61153e-05 694 30. 0.05485 0.059871 19.5055 26.2008 1 2458477.0012731 267120236 1 38.7882472850081 64.247814481765 0.67157821205609 1.411830441246 245.722324792935 110.533839271903 2.23802303817117 1.04648675100722 null null null null null 2458218.718125 2458573.751887 57
 20 267 10 0 ZTF_g 722545013615 0 2.3709 302.628 15.397 26.128 2.92406e-05 0.0441981 -0.0571205 6.61681e-05 460 30. 0.051522 0.06831 19.3262 26.128 1 2458477.0450116 267120136 1 49.163745154269 68.9742640187995 0.79288953311643 0.992103316169903 -5.84213420480643 118.421153422228 -0.0496657999422803 1.04992230132017 null null null null null 2458204.779607 2458506.963553 57
 21 267 10 0 ZTF_r 727480043615 0 2.7609 335.907 9.26497 26.1664 9.3055e-06 0.0319128 0.101413 1.54709e-05 711 30. 0.067728 0.058361 19.6943 26.1664 1 2458481.9800463 267120236 1 -33.2124312625773 48.5971480605644 -0.760229444683291 1.13647649182118 -77.6194473356649 77.2988662965196 -1.01091028268828 1.05522092681157 null null null null null 2458218.718125 2458573.751887 57
 22 267 10 0 ZTF_r 732478863615 0 2.6233 346.807 6.88841 26.1978 7.879e-06 0.0289966 0.104468 1.31486e-05 696 30. 0.066992 0.067801 20.0829 26.1978 3 2458486.9788657 267120236 1 6.65115677334319 39.1560110775723 0.188952891859638 1.28351314494575 -7.25891880836011 64.334348353818 -0.113591078967414 1.05177203701332 null null null null null 2458218.718125 2458573.751887 57
 23 267 10 0 ZTF_g 732542593615 0 3.4025 304.402 5.80676 26.1235 2.06195e-05 0.0432615 -0.0488963 4.12759e-05 601 30. 0.071819 0.08414 19.8768 26.1235 3 2458487.0425926 267120136 1 43.8911041118161 42.8741331559646 1.13876983522403 0.978736580190413 55.4726813667337 59.4203056036054 0.939852000087421 1.10544855518549 null null null null null 2458204.779607 2458506.963553 57
 24 267 10 0 ZTF_g 733480473615 0 2.2838 310.565 5.13951 26.1485 1.0486e-05 0.0334206 -0.0676227 1.75803e-05 697 30. 0.056838 0.065547 20.3951 26.1485 3 2458487.9804745 267120136 1 28.1126210306379 26.5465163741938 1.17800898073285 2.08666442344348 153.390191232694 45.2458259966473 3.41298406194152 1.05373126826319 null null null null null 2458204.779607 2458506.963553 57
 25 267 10 0 ZTF_r 733522383615 0 2.6981 346.518 7.22269 26.2737 8.9382e-06 0.0306703 0.111458 1.48585e-05 692 30. 0.070667 0.053892 20.063 26.2737 3 2458488.0223843 267120236 1 5.85464790849054 41.6549074883787 0.156346948404521 1.68819596999203 -35.2645723075775 67.5051112569362 -0.525916935324881 1.05633841003492 null null null null null 2458218.718125 2458573.751887 57
 26 267 10 0 ZTF_r 738462073615 0 2.0634 35.605 11.4023 23.7834 7.5929e-05 0.0452227 0.0836525 0.000144075 182 30. 0.06683 0.058233 17.2913 23.7834 3 2458492.9620718 267120236 1 -25.6525482633742 50.3527095235006 -0.566712078759661 1.06857096943815 -4.25939753305693 96.172812967442 -0.0445872870741317 1.04205430238431 null null null null null 2458218.718125 2458573.751887 57
 27 267 10 0 ZTF_r 738462983615 0 2.2628 43.1964 11.3965 23.9436 0.000127089 0.0608167 0.107897 0.000246957 206 30. 0.071457 0.062776 17.3686 23.9436 1 2458492.9629861 267120236 1 -48.8931758384616 60.1613240543262 -0.90403587064007 0.846694511734302 -84.7754953404356 109.4769105699 -0.779584140023856 1.04150182686127 null null null null null 2458218.718125 2458573.751887 57
 28 267 10 0 ZTF_g 738503933615 0 2.5146 182.214 6.27749 25.5346 2.32433e-05 0.0449385 -0.0172415 4.79636e-05 580 30. 0.054976 0.063338 19.7438 25.5346 3 2458493.0039352 267120136 1 -18.1601759910357 32.4217587078921 -0.623072071237419 1.47160406034008 -58.8893492014968 53.7265369552176 -1.10347652605971 1.0752904116371 null null null null null 2458204.779607 2458506.963553 57
 29 267 10 0 ZTF_g 738504843615 0 2.3855 190.21 6.14862 25.6428 2.16386e-05 0.0452809 -0.0979954 4.2102e-05 616 30. 0.060659 0.059218 19.7905 25.6428 1 2458493.0048495 267120136 1 -14.9671827965685 30.4526549218765 -0.546725968556196 1.42136535526813 -160.097853802438 54.2866382688575 -2.96898329310391 1.03705227933369 null null null null null 2458204.779607 2458506.963553 57
 30 267 10 0 ZTF_r 739479763615 0 2.4988 340.25 6.38814 26.1756 6.0469e-06 0.0253747 0.107888 1.00851e-05 696 30. 0.057278 0.057873 20.1811 26.1756 3 2458493.9797685 267120236 1 4.64977751567976 34.5101721853296 0.149878676021293 1.35075158269369 21.4907201781453 57.5283093478676 0.376083734430372 1.05196228713136 null null null null null 2458218.718125 2458573.751887 57
 31 267 10 0 ZTF_g 739523933615 0 2.0886 294.391 4.87402 26.0822 8.7439e-06 0.0304999 -0.0470496 1.47635e-05 692 30. 0.051362 0.058022 20.421 26.0822 3 2458494.0239352 267120136 1 -59.9932316149045 24.8456575096007 -2.68600343177212 1.72353055682495 -120.826546972631 43.362705805389 -2.80518289758383 1.04923433226142 null null null null null 2458204.779607 2458506.963553 57
 32 267 10 0 ZTF_r 740458713615 0 2.4649 339.228 5.54909 26.1597 5.1851e-06 0.0234926 0.109566 8.66123e-06 693 30. 0.057673 0.053808 20.3271 26.1597 3 2458494.9587153 267120236 1 48.3162684816239 31.7558311697445 1.69248451000983 1.42893375462271 77.3034699157117 52.3339159904781 1.48706840985111 1.06608376705025 null null null null null 2458218.718125 2458573.751887 57
 33 267 10 0 ZTF_g 740479053615 0 2.3539 299.189 4.39703 26.1086 9.9487e-06 0.0327835 -0.0656424 1.66781e-05 694 30. 0.054795 0.05929 20.4913 26.1086 3 2458494.9790509 267120136 1 -40.091264770966 23.9961830029592 -1.85849926220327 1.52147554543117 -51.1513132566894 40.1178738451709 -1.28361289766252 1.05232421352975 null null null null null 2458204.779607 2458506.963553 57
 34 267 10 0 ZTF_r 749459293615 0 2.3865 310.579 17.4317 26.0728 1.32754e-05 0.0371479 0.0942923 2.21077e-05 672 30. 0.053812 0.048959 19.0274 26.0728 1 2458503.959294 267120236 1 -164.168591919814 84.1466510499376 -2.17024137118171 1.01977749431893 -174.931807309906 148.019531287045 -1.18977530576897 1.04700098735964 null null null null null 2458218.718125 2458573.751887 57
 35 267 10 0 ZTF_r 749469383615 0 2.5005 273.239 19.4161 25.9656 2.29893e-05 0.0446319 0.0888273 3.82409e-05 567 30. 0.061101 0.051871 18.7541 25.9656 3 2458503.9693866 267120236 1 5.95566575978031 88.7180775088644 0.0746746155560426 1.1210901459472 160.221189011053 151.891368369974 1.06194505763133 1.04978779781276 null null null null null 2458218.718125 2458573.751887 57
 36 267 10 0 ZTF_g 749522953615 33554440 5.619 207.682 21.0726 25.6916 0.00487951 0.0947736 0.18494 0.019909 37 30. 0.098342 0.075346 17.9007 25.6916 3 2458504.0229514 267120136 1 76.3541371458675 133.781979779501 0.634877237158326 1.06592430737434 -40.0234011628662 179.747214484699 -0.224164592413591 1.0716826003104 null null null null null 2458204.779607 2458506.963553 57
 37 267 10 0 ZTF_g 749523863615 40 5.2529 165.853 23.1548 25.4751 0.00121492 0.0633638 -0.063139 0.00451567 53 30. 0.092417 0.070835 17.5688 25.4751 1 2458504.0238657 267120136 1 163.70270345774 138.485834671946 1.31493807171502 1.02070156349466 -221.545651747073 187.387491939447 -1.19024899767734 1.06712693106263 null null null null null 2458204.779607 2458506.963553 57
 38 267 10 0 ZTF_r 752436463615 8 5.4329 332.768 15.9407 26.1918 5.7463e-05 0.0457148 0.0916097 0.000104249 250 30. 0.133757 0.114264 18.4771 26.1918 3 2458506.9364699 267120236 1 367.782375757065 163.530222060138 2.50177177494021 1.01723618525942 346.695746367756 186.48363604932 1.87164283988082 1.43554857851175 null null null null null 2458218.718125 2458573.751887 57
 39 267 10 0 ZTF_g 752459603615 0 3.5593 308.136 17.2411 26.1585 6.23385e-05 0.0437922 -0.0670016 0.000161534 246 30. 0.07876 0.076083 18.7549 26.1585 3 2458506.9596065 267120136 1 -73.4793660370051 112.623489340645 -0.725756982846312 0.994633469305036 -16.882617425116 151.504383938605 -0.112183703091401 1.10855214688257 null null null null null 2458204.779607 2458506.963553 57
 40 267 10 0 ZTF_g 752463553615 0 3.6723 311.148 17.3039 26.1497 6.81471e-05 0.0461116 -0.0582608 0.000167776 234 30. 0.079357 0.079545 18.7104 26.1497 1 2458506.9635532 267120136 1 -288.914679183736 123.165626137303 -2.609365344455 1.09419123598385 -565.289128858508 162.458775777631 -3.50302026431734 1.12136103228902 null null null null null 2458204.779607 2458506.963553 57
 41 267 10 0 ZTF_g 753461213615 0 4.3948 299.701 15.1409 26.1327 0.000103255 0.0467808 -0.0702615 0.000287674 178 30. 0.083036 0.087231 18.6886 26.1327 3 2458507.9612153 267120136 1 21.0416052132602 136.273957252879 0.171759513597072 0.86654562043749 68.2284219642268 164.033287252412 0.418743935832829 1.31370135809444 null null null null null 2458204.779607 2458506.963553 57
 42 267 10 0 ZTF_g 755518063615 8 5.1275 269.855 12.9493 25.9743 0.000153433 0.0533642 -0.0381566 0.000425589 163 30. 0.104693 0.117801 18.5311 25.9743 3 2458510.0180671 267120136 1 -114.217658064593 117.489850292581 -1.08140332796026 0.972098864378411 -83.601128966331 135.591301363991 -0.620719666624971 1.28645787690605 null null null null null 2458204.779607 2458506.963553 57
 43 267 10 0 ZTF_g 755518983615 8 4.8483 280.832 12.5268 26.0422 9.03407e-05 0.0458136 -0.0485039 0.00024205 196 30. 0.12682 0.10997 18.6963 26.0422 1 2458510.0189815 267120136 1 -277.012284742351 104.157564386868 -2.95844169443975 1.02720617585373 -399.674705172799 122.456547761799 -3.28579030408455 1.24266250687148 null null null null null 2458204.779607 2458506.963553 57
 44 267 10 0 ZTF_r 757398533615 0 2.4832 346.695 7.36135 26.184 6.438e-06 0.0262239 0.106007 1.07556e-05 693 30. 0.05663 0.059062 20.08 26.184 3 2458511.8985301 267120236 1 -76.3430818992984 37.1561741188203 -2.28556459422052 1.61874409105974 -160.252747295419 62.6875337603717 -2.57359077779779 1.05033967850332 null null null null null 2458218.718125 2458573.751887 57
 45 267 10 0 ZTF_g 759382483615 33554432 3.9913 56.7234 4.38871 24.2255 0.000202254 0.0761134 0.0330066 0.000493081 226 30. 0.071038 0.079579 18.5971 24.2255 3 2458513.8824884 267120136 1 -5.18366852411274 29.3022219265626 -0.196784763924804 1.00364153048196 -88.5920503503501 43.569154928612 -2.04706111589107 1.10460095049229 null null null null null 2458204.779607 2458506.963553 57
 46 267 10 0 ZTF_r 759421503615 0 1.8744 126.482 5.5983 25.0896 6.22709e-05 0.0817636 0.0960502 0.000103551 694 30. 0.053433 0.059835 19.4905 25.0896 3 2458513.9215046 267120236 1 1.86802712433061 23.0424141864949 0.0901799521099747 1.17057389807194 38.0587018479059 44.71767129558 0.856820766477224 1.03943077748388 null null null null null 2458218.718125 2458573.751887 57
 47 267 10 0 ZTF_r 760399963615 48 2.1904 8.65503 11.4823 21.8701 0.0127966 0.0707257 0.211793 0.0325636 9 30. 0.092544 0.095763 15.2963 21.8701 3 2458514.8999653 267120236 1 -1.49976427863355 67.5082164895995 -0.0247127554767608 0.876582385069891 -13.7442327253354 119.286360921023 -0.115996504685684 1.1212854462245 null null null null null 2458218.718125 2458573.751887 57
