 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, diffimgstatus, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 19 472 3 2 ZTF_i 503204741015 0 1.9582 208.091 6.6416 25.4202 3.6455e-06 0.0226101 0.194132 1.34574e-05 373 30. 0.06338 0.058214 19.7085 25.4202 1 2458257.7047454 472120310 1 -13.4551367928555 24.4359017160366 -0.612511925601365 1.04496060233634 26.9809753222202 45.8175605083967 0.592844608965713 1.04367330888741 0.483056906571529 17.6640001869202 0.0189999993890524 0.698000013828278 -0.0480000004172325 2458257.704745 2459281.811667 0
 20 472 3 2 ZTF_r 503211921015 0 2.7084 262.598 5.98077 26.0822 1.14661e-05 0.0268031 0.117202 1.74898e-05 369 30. 0.065948 0.053598 20.3243 26.0822 1 2458257.7119213 472120210 1 15.3516082495445 24.7801155157631 0.689136660238555 1.34909219971825 77.4705962876692 43.2252419059159 1.80432455139727 1.05321178476739 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 21 472 3 2 ZTF_r 506187731015 0 8.1345 271.482 9.15066 26.109 1.86289e-05 0.0338145 0.133587 2.82513e-05 363 30. 0.07102 0.053064 19.7139 26.109 1 2458260.6877315 472120210 1 128.638354457265 49.2600434308082 2.90489531824634 1.09834229364185 192.062994201123 78.0836757606812 2.47627365942675 1.07930738043479 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 22 472 3 2 ZTF_g 513188031015 0 10.8684 272.354 16.0544 26.1979 4.69494e-05 0.0418307 -0.0258459 0.000102936 216 30. 0.073863 0.054685 19.2022 26.1979 1 2458267.6880324 472120110 1 -154.191329161504 93.1261818338165 -1.84180206677922 0.970323996388417 -130.589581595569 142.323131085926 -0.923736773762392 1.08600957520975 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 23 472 3 2 ZTF_r 517187451015 0 2.9796 265.664 6.7608 26.0972 1.14836e-05 0.0267181 0.114546 1.75156e-05 367 30. 0.067271 0.050887 20.0726 26.0972 1 2458271.6874537 472120210 1 -125.185960940508 36.9453652445713 -3.76921112323359 1.01696917075362 -196.447477697016 61.54903016605 -3.21321980587408 1.06360909318233 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 24 472 3 2 ZTF_g 520227441015 0 1.9037 267.407 4.65014 26.1869 1.32675e-05 0.0285377 -0.0514862 2.01133e-05 362 30. 0.057939 0.051103 20.7265 26.1869 1 2458274.7274421 472120110 1 -89.7299541933713 20.793068884527 -4.80035830414703 1.56539138313543 50.8468381527104 38.6101926282003 1.32579743970895 1.03830062267099 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 25 472 3 2 ZTF_r 523233311015 0 1.6388 252.95 8.03611 26.025 8.7531e-06 0.0232145 0.108861 1.32664e-05 368 30. 0.060985 0.057491 20.0733 26.025 1 2458277.7333102 472120210 1 44.3225455256347 29.9815532498867 1.64446777452683 1.01989677938893 0.581034311627364 59.376492466704 0.00985150161023651 1.03351577202003 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 26 472 3 2 ZTF_r 526174031015 0 2.2495 272.28 7.77978 26.1374 9.3079e-06 0.0240636 0.105813 1.43253e-05 367 30. 0.056396 0.049334 20.057 26.1374 1 2458280.6740394 472120210 1 -8.2153790799499 34.6074876515339 -0.264065908387602 1.05059408177448 -42.6308761085859 60.364696001332 -0.710978441952127 1.05170718766095 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
 27 472 3 2 ZTF_g 526212141015 0 2.1801 271.753 5.53606 26.2127 1.66211e-05 0.0320576 -0.0913673 2.52197e-05 367 30. 0.059167 0.054354 20.4874 26.2127 1 2458280.7121412 472120110 1 70.9189226758071 24.4366650628175 3.22830823878142 1.44425749266023 275.929139743129 44.1128279401089 6.29720540138583 1.03435999775632 0.520060796823986 17.0680000305176 0.0160000007599592 0.674000024795532 -0.0260000005364418 2458202.790625 2458465.001042 0
 28 472 3 2 ZTF_r 529194981015 0 1.7391 272.092 7.25614 26.1277 1.24979e-05 0.0276608 0.104577 1.90501e-05 366 30. 0.065306 0.049322 20.3587 26.1277 1 2458283.6949884 472120210 1 27.4058637946869 26.0763376248237 1.16910010796635 1.16094414324151 -10.7683211712644 50.5587019622287 -0.214420980230193 1.03667465777966 0.525815337813406 17.3739999771118 0.0140000004321337 0.437000006437302 -0.025000000372529 2458165.867153 2458447.997419 0
